IDCode,n_items,accuracy,avg_rt,var_rt,rt_cv,longest_correct_streak,longest_incorrect_streak,consecutive_correct_rate
lany944,57.0,0.9122807017543859,10.481912280701755,62.8335109421679,0.7562321604982786,44.0,3.0,0.875
maqu534,57.0,0.7192982456140351,19.70164912280702,337.4190475419486,0.9323569604453025,16.0,7.0,0.625
wuga870,57.0,0.7017543859649122,22.30177192982456,419.9544446277099,0.9188861821824839,9.0,4.0,0.5178571428571429
wyva352,57.0,0.7719298245614035,28.059754385964915,588.1367373784773,0.8642816428722083,15.0,2.0,0.625
hime464,57.0,0.7192982456140351,15.283315789473683,154.72258592528192,0.8138779282238268,12.0,3.0,0.5892857142857143
jexu775,57.0,0.7368421052631579,18.12591228070176,251.83725134246552,0.8755079850237147,16.0,5.0,0.6071428571428571
tuga736,57.0,0.6140350877192983,11.686859649122805,167.80328786000942,1.1084150257281278,8.0,4.0,0.4107142857142857
hyfe498,57.0,0.543859649122807,11.386616959064328,84.01910312809021,0.8049970877827105,8.0,12.0,0.4107142857142857
bomo360,57.0,0.8421052631578947,15.236719298245612,176.27095099956142,0.8713625830020708,15.0,2.0,0.75
lomo204,57.0,0.9649122807017544,16.518157894736845,297.99152155438594,1.0450578713623973,51.0,2.0,0.9464285714285714
mipe544,57.0,0.7543859649122807,14.051140350877192,56.50170943292607,0.5349574276826521,15.0,3.0,0.6071428571428571
hufy497,57.0,0.8421052631578947,10.335570175438598,145.72384723367796,1.1679678118612835,20.0,2.0,0.75
rapo919,57.0,0.7543859649122807,11.951552631578947,285.40578173140665,1.413536590578895,12.0,6.0,0.6428571428571429
gata076,57.0,0.3508771929824561,22.70443859649123,395.80568987056694,0.8762544747728555,6.0,17.0,0.23214285714285715
muvo194,57.0,0.543859649122807,28.013105263157897,658.1704193010729,0.9158153670835805,10.0,15.0,0.375
cywo537,57.0,0.7192982456140351,18.52222807017544,318.0530999955671,0.9628454643985841,14.0,5.0,0.5535714285714286
xamy327,57.0,0.6140350877192983,31.392508771929826,1667.2981742789395,1.300710400931199,14.0,13.0,0.5178571428571429
cogu074,57.0,0.8070175438596491,19.4299649122807,324.0055921615445,0.926412138077173,19.0,3.0,0.6785714285714286
rapo615,57.0,0.47368421052631576,30.648333333333333,600.7545002650297,0.7997268071552368,10.0,19.0,0.39285714285714285
zady580,57.0,0.5964912280701754,27.183719298245613,706.064945212359,0.9774925319891214,11.0,14.0,0.48214285714285715
nujo284,57.0,0.7368421052631579,21.188697368421053,491.2135046712875,1.0459980886341524,11.0,3.0,0.5535714285714286
syzu625,57.0,0.6666666666666666,23.750701754385965,1100.6856640767232,1.396867486747262,20.0,5.0,0.5178571428571429
myte214,57.0,0.7192982456140351,30.384087719298247,2182.3866123061553,1.5375159975138,12.0,4.0,0.5892857142857143
tyzo440,57.0,0.5789473684210527,24.262999999999998,449.1461768937499,0.8734727394301494,11.0,8.0,0.4107142857142857
vyzo298,57.0,0.7894736842105263,14.330877192982456,104.68017065220863,0.7139362546936453,26.0,2.0,0.6428571428571429
hiwu589,57.0,0.6666666666666666,21.69471052631579,1769.187042076018,1.9388000186573082,8.0,7.0,0.5
sazy810,57.0,0.8070175438596491,15.717315789473684,192.66941227438912,0.8831368513155347,18.0,3.0,0.6785714285714286
turi097,57.0,0.6666666666666666,13.99242105263158,232.44741221925116,1.0896060164174581,17.0,10.0,0.5535714285714286
foji729,57.0,0.7368421052631579,13.371912280701753,107.37497943175126,0.7749220663464661,14.0,2.0,0.5535714285714286
dexe201,57.0,0.8070175438596491,16.824859649122807,211.14606301060465,0.8636545074219812,9.0,2.0,0.6607142857142857
dosu709,57.0,0.7192982456140351,23.540140350877188,462.0575082486999,0.9131433653797545,18.0,10.0,0.6785714285714286
doxe392,57.0,0.5789473684210527,29.101640350877194,2198.6135533741462,1.6112279284924704,8.0,13.0,0.44642857142857145
culu497,57.0,0.7017543859649122,21.119263157894732,408.4558238223684,0.9569599988812855,16.0,5.0,0.5714285714285714
lije367,57.0,0.9122807017543859,22.926228070175437,924.4964314461622,1.3262335529145877,34.0,2.0,0.8392857142857143
vice024,57.0,0.8245614035087719,9.79898245614035,53.15404635444861,0.7440244119610723,11.0,2.0,0.6964285714285714
kapy740,57.0,0.8245614035087719,19.612701754385963,285.941385704104,0.8621862342203338,33.0,4.0,0.7142857142857143
vudi262,57.0,0.631578947368421,14.378508771929825,204.8236436314693,0.9953508624333259,11.0,8.0,0.5
tuza510,57.0,0.6491228070175439,18.378543859649124,254.96400498970863,0.8688170541336131,6.0,4.0,0.44642857142857145
tubo945,57.0,0.8421052631578947,11.692859649122807,158.8833064213189,1.077999098635424,28.0,2.0,0.6964285714285714
bofi323,57.0,0.6666666666666666,21.63528947368421,242.0406392114349,0.7190869964518488,23.0,6.0,0.5357142857142857
zeji633,57.0,0.2982456140350877,20.17538596491228,807.0682198803648,1.4080992637998562,5.0,20.0,0.16071428571428573
bowo488,57.0,0.5789473684210527,20.943745614035087,486.62049163145366,1.0532727353815001,12.0,10.0,0.4642857142857143
pipo687,57.0,0.3508771929824561,23.504719298245615,861.9751047398887,1.2490858609391868,9.0,22.0,0.23214285714285715
core934,57.0,0.7017543859649122,22.55798245614035,622.2066935020679,1.1057758094356296,13.0,4.0,0.5535714285714286
dedu084,57.0,0.5614035087719298,20.353964912280702,257.37164727865763,0.7881907423754981,14.0,22.0,0.5
lowa532,57.0,0.22807017543859648,22.297526315789472,329.3742003123903,0.813931963765257,5.0,33.0,0.10714285714285714
zuha759,57.0,0.2982456140350877,22.423877192982456,372.28819024640507,0.8604565077507049,4.0,22.0,0.16071428571428573
qafu966,57.0,0.2631578947368421,27.12515789473684,1397.4475807320644,1.3781468227882516,5.0,31.0,0.16071428571428573
lobo127,57.0,0.6842105263157895,22.046631578947366,350.11954018416344,0.848722918960433,20.0,6.0,0.5714285714285714
homa046,57.0,0.3508771929824561,33.094210526315784,1410.6119935060776,1.1348847512876967,7.0,10.0,0.19642857142857142
keno764,57.0,0.543859649122807,15.677438596491228,31.886942929198,0.36018973667769305,7.0,8.0,0.3392857142857143
habe142,57.0,0.7719298245614035,19.814385964912283,248.15683409747797,0.7950281414973513,15.0,4.0,0.6428571428571429
joti731,57.0,0.8771929824561403,12.335298245614036,114.38895426868736,0.8670465019662376,24.0,2.0,0.7857142857142857
reve265,57.0,0.7017543859649122,14.441894736842107,137.14701209526942,0.810903173422719,11.0,5.0,0.5357142857142857
cyca115,57.0,0.8771929824561403,13.744157894736842,179.4350892835526,0.9746205219775964,29.0,2.0,0.8035714285714286
rawo522,57.0,0.8596491228070176,18.311947368421052,280.8591781519424,0.9151868660994777,37.0,3.0,0.7857142857142857
pogi169,57.0,0.8771929824561403,29.183087719298243,580.7136228335369,0.8257522515286873,30.0,2.0,0.8035714285714286
vepi727,57.0,0.7017543859649122,25.041964912280697,233.7058698023183,0.6104729251502351,15.0,5.0,0.5357142857142857
risy585,57.0,0.631578947368421,14.807482456140352,80.4188946699248,0.6056166729666099,14.0,3.0,0.4642857142857143
fefu774,57.0,0.7894736842105263,13.75059649122807,136.36071683367794,0.8492256435856173,11.0,3.0,0.6428571428571429
wyxo615,57.0,0.8245614035087719,15.370649122807016,310.98301779641287,1.1472977136404288,13.0,2.0,0.6964285714285714
ciby707,57.0,0.8245614035087719,24.040140350877195,1753.738062290069,1.741988826695476,34.0,3.0,0.75
xuvy948,57.0,0.9473684210526315,16.42719298245614,946.4955674031642,1.8728195449801257,31.0,1.0,0.9107142857142857
ravy196,57.0,0.9649122807017544,18.961982456140348,227.58309637230576,0.7955844031772636,39.0,1.0,0.9285714285714286
loge702,57.0,0.6666666666666666,16.351052631578945,189.7412403906328,0.842432574035416,15.0,4.0,0.4642857142857143
viry492,57.0,0.7368421052631579,21.93801754385965,264.07546808837725,0.7407414539949398,22.0,8.0,0.6428571428571429
gowa049,57.0,0.7894736842105263,18.73317543859649,367.1562268636122,1.0228549440314714,23.0,2.0,0.6428571428571429
vyva107,57.0,0.7543859649122807,15.777684210526315,129.23989964611525,0.7205349421040422,26.0,4.0,0.625
duxo262,57.0,0.8596491228070176,18.454508771929827,140.440702352005,0.6421611191769141,24.0,2.0,0.7678571428571429
peto053,57.0,0.8596491228070176,14.437719298245614,160.82757800848998,0.8783784391505233,28.0,1.0,0.7321428571428571
difi858,57.0,0.8070175438596491,13.934087719298244,232.69095990050124,1.094740576193975,20.0,3.0,0.7142857142857143
xoru423,57.0,0.7192982456140351,20.419561403508773,205.67497128723366,0.702335002667017,11.0,2.0,0.5357142857142857
wizy437,57.0,0.8771929824561403,17.784684210526315,421.2947141359963,1.1541090509870904,12.0,2.0,0.7678571428571429
kuge219,57.0,0.8421052631578947,19.00935087719298,648.2767840062343,1.3394081816953058,18.0,2.0,0.75
hazu473,57.0,0.7017543859649122,19.477543859649124,255.84278995845867,0.82120654159402,13.0,5.0,0.5535714285714286
gono087,57.0,0.7192982456140351,25.889666666666667,396.7306812910714,0.7693455306230785,11.0,3.0,0.5357142857142857
vury347,57.0,0.7368421052631579,16.6699649122807,252.6279998847588,0.9534678554600278,28.0,3.0,0.5892857142857143
copo281,57.0,0.3333333333333333,12.951631578947367,183.3210177106516,1.0453979587861029,5.0,26.0,0.23214285714285715
heda014,57.0,0.8421052631578947,16.484315789473683,313.63110089641293,1.074332306138791,27.0,3.0,0.7678571428571429
